packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
2484,2026-07-27T13:56:05.823,99.428858,60.4016,-0.1,1.02,0.09,4.09,-8.0,23.93,1.0288342918079665,25.561161945420245,"-0.10,1.02,0.09,4.09,-8.00,23.93",pierre,near_miss,(near miss) P.csv
2485,2026-07-27T13:56:05.824,99.429657,0.7995,0.2,0.88,0.08,-6.35,4.94,27.53,0.90598013223249,28.681474857475514,"0.20,0.88,0.08,-6.35,4.94,27.53",pierre,near_miss,(near miss) P.csv
2486,2026-07-27T13:56:05.883,99.488531,58.8744,0.37,0.8,0.14,-9.22,17.03,23.07,0.892468486838611,30.120660683324992,"0.37,0.80,0.14,-9.22,17.03,23.07",pierre,near_miss,(near miss) P.csv
2487,2026-07-27T13:56:05.944,99.549492,60.9602,0.32,0.84,0.18,-10.93,13.37,21.73,0.9167333309092671,27.75634522050769,"0.32,0.84,0.18,-10.93,13.37,21.73",pierre,near_miss,(near miss) P.csv
2488,2026-07-27T13:56:05.944,99.55009,0.598,0.24,0.95,0.15,-19.78,-0.92,24.6,0.9912618221237011,31.579341348419543,"0.24,0.95,0.15,-19.78,-0.92,24.60",pierre,near_miss,(near miss) P.csv
2489,2026-07-27T13:56:06.003,99.608472,58.3819,0.22,1.05,0.1,-18.31,-8.73,26.12,1.0774506949276148,33.07148923166297,"0.22,1.05,0.10,-18.31,-8.73,26.12",pierre,near_miss,(near miss) P.csv
2490,2026-07-27T13:56:06.063,99.668451,59.9789,0.2,1.08,0.09,-3.05,0.37,20.08,1.1020435563080073,20.313685042355065,"0.20,1.08,0.09,-3.05,0.37,20.08",pierre,near_miss,(near miss) P.csv
2491,2026-07-27T13:56:06.063,99.668609,0.1585,0.17,1.05,0.1,5.74,0.73,10.07,1.068363234110946,11.614017392788767,"0.17,1.05,0.10,5.74,0.73,10.07",pierre,near_miss,(near miss) P.csv
2492,2026-07-27T13:56:06.184,99.789473,120.8645,0.09,1.0,0.08,4.33,-12.7,3.42,1.0072239075796403,13.846851627716678,"0.09,1.00,0.08,4.33,-12.70,3.42",pierre,near_miss,(near miss) P.csv
2493,2026-07-27T13:56:06.184,99.790017,0.5439,0.01,0.98,0.04,5.74,-23.62,6.04,0.9808669634563089,25.0466285156306,"0.01,0.98,0.04,5.74,-23.62,6.04",pierre,near_miss,(near miss) P.csv
2494,2026-07-27T13:56:06.185,99.790694,0.6771,-0.04,1.0,0.07,19.53,-28.93,7.93,1.0032447358446492,35.79456243621369,"-0.04,1.00,0.07,19.53,-28.93,7.93",pierre,near_miss,(near miss) P.csv
2495,2026-07-27T13:56:06.303,99.90884,118.1454,-0.11,1.05,0.1,48.65,-7.14,-7.08,1.0604715932074749,49.67824976788132,"-0.11,1.05,0.10,48.65,-7.14,-7.08",pierre,near_miss,(near miss) P.csv
2496,2026-07-27T13:56:06.307,99.913064,4.2245,0.02,1.12,-0.15,90.88,60.0,-43.88,1.13017697729161,117.40795884436456,"0.02,1.12,-0.15,90.88,60.00,-43.88",pierre,near_miss,(near miss) P.csv
2497,2026-07-27T13:56:06.308,99.91392,0.8556,0.68,1.01,0.1,124.33,106.93,-79.77,1.2216791722870617,182.3601565583886,"0.68,1.01,0.10,124.33,106.93,-79.77",pierre,near_miss,(near miss) P.csv
2498,2026-07-27T13:56:06.363,99.968802,54.882,0.61,1.04,0.46,78.12,30.33,-71.66,1.2904650324592295,110.26240927895599,"0.61,1.04,0.46,78.12,30.33,-71.66",pierre,near_miss,(near miss) P.csv
2499,2026-07-27T13:56:06.482,100.088105,119.3029,-0.45,1.33,0.32,-28.14,-112.24,-42.05,1.4400694427700353,123.11734118311684,"-0.45,1.33,0.32,-28.14,-112.24,-42.05",pierre,near_miss,(near miss) P.csv
2500,2026-07-27T13:56:06.483,100.088648,0.543,-0.47,1.33,0.1,-61.52,-130.8,-47.97,1.4141428499271211,152.2973121890206,"-0.47,1.33,0.10,-61.52,-130.80,-47.97",pierre,near_miss,(near miss) P.csv
2501,2026-07-27T13:56:06.483,100.089044,0.3958,0.26,1.08,0.13,-33.51,-5.25,-72.63,1.118436408563312,80.15983720043347,"0.26,1.08,0.13,-33.51,-5.25,-72.63",pierre,near_miss,(near miss) P.csv
2502,2026-07-27T13:56:06.543,100.149059,60.0156,0.54,0.91,0.11,-23.25,110.23,-81.54,1.0638608931622593,139.06828178991788,"0.54,0.91,0.11,-23.25,110.23,-81.54",pierre,near_miss,(near miss) P.csv
2503,2026-07-27T13:56:06.544,100.149676,0.6167,0.48,0.82,0.07,-13.85,162.78,-68.48,0.9527329111561119,177.1402306084081,"0.48,0.82,0.07,-13.85,162.78,-68.48",pierre,near_miss,(near miss) P.csv
2504,2026-07-27T13:56:06.603,100.208622,58.9461,0.47,0.77,-0.01,5.07,182.25,-38.88,0.9021640649017229,186.42001448342396,"0.47,0.77,-0.01,5.07,182.25,-38.88",pierre,near_miss,(near miss) P.csv
2505,2026-07-27T13:56:06.664,100.269258,60.6364,0.42,0.77,-0.21,13.85,168.82,-5.0,0.9018869108707588,169.46095390974287,"0.42,0.77,-0.21,13.85,168.82,-5.00",pierre,near_miss,(near miss) P.csv
2506,2026-07-27T13:56:06.664,100.269807,0.5481,0.23,0.82,-0.35,14.95,131.84,20.32,0.9207605551933683,134.23185352218005,"0.23,0.82,-0.35,14.95,131.84,20.32",pierre,near_miss,(near miss) P.csv
2507,2026-07-27T13:56:06.723,100.328301,58.494,0.11,0.87,-0.28,14.1,81.85,27.95,0.9205433178292046,87.63238556606798,"0.11,0.87,-0.28,14.10,81.85,27.95",pierre,near_miss,(near miss) P.csv
2508,2026-07-27T13:56:06.843,100.448501,120.2008,-0.03,0.9,-0.02,-3.91,16.36,19.65,0.9007219326740079,25.86619801980956,"-0.03,0.90,-0.02,-3.91,16.36,19.65",pierre,near_miss,(near miss) P.csv
2509,2026-07-27T13:56:06.903,100.50821,59.709,-0.32,1.03,0.15,-34.79,-40.41,9.16,1.0889444430272832,54.103768815120446,"-0.32,1.03,0.15,-34.79,-40.41,9.16",pierre,near_miss,(near miss) P.csv
2510,2026-07-27T13:56:06.903,100.508486,0.2761,-0.42,1.17,0.13,-41.5,-27.83,7.63,1.2498799942394467,50.54676844270067,"-0.42,1.17,0.13,-41.50,-27.83,7.63",pierre,near_miss,(near miss) P.csv
2511,2026-07-27T13:56:06.903,100.508974,0.4878,-0.06,1.3,-0.08,-14.53,50.05,24.23,1.3038404810405297,57.47361394587954,"-0.06,1.30,-0.08,-14.53,50.05,24.23",pierre,near_miss,(near miss) P.csv
2512,2026-07-27T13:56:06.904,100.509606,0.6314,0.19,1.36,-0.21,19.47,116.88,46.45,1.3891724155050014,127.26986210411324,"0.19,1.36,-0.21,19.47,116.88,46.45",pierre,near_miss,(near miss) P.csv
2513,2026-07-27T13:56:06.967,100.572728,63.1226,0.2,1.05,-0.0,30.94,130.55,43.46,1.0688779163215976,141.0296341199253,"0.20,1.05,-0.00,30.94,130.55,43.46",pierre,near_miss,(near miss) P.csv
2514,2026-07-27T13:56:07.025,100.630357,57.6283,0.36,0.74,0.03,1.4,105.9,27.4,0.8234682750416072,109.39620651558262,"0.36,0.74,0.03,1.40,105.90,27.40",pierre,near_miss,(near miss) P.csv
2515,2026-07-27T13:56:07.025,100.631044,0.6877,0.38,0.79,-0.02,-30.88,67.5,26.0,0.8768694315575153,78.65001207882933,"0.38,0.79,-0.02,-30.88,67.50,26.00",pierre,near_miss,(near miss) P.csv
2516,2026-07-27T13:56:07.083,100.688675,57.6306,0.28,0.89,0.21,-20.02,62.32,36.01,0.9563472172804185,74.70811803278141,"0.28,0.89,0.21,-20.02,62.32,36.01",pierre,near_miss,(near miss) P.csv
2517,2026-07-27T13:56:07.143,100.74838,59.7048,0.23,0.95,0.43,2.08,93.2,41.44,1.0678483038334612,102.0188217928437,"0.23,0.95,0.43,2.08,93.20,41.44",pierre,near_miss,(near miss) P.csv
2518,2026-07-27T13:56:07.143,100.748728,0.3487,0.23,0.98,0.35,-8.67,79.1,31.07,1.0657391800998965,85.42437474163917,"0.23,0.98,0.35,-8.67,79.10,31.07",pierre,near_miss,(near miss) P.csv
2519,2026-07-27T13:56:07.203,100.808522,59.7932,0.29,0.94,0.14,-34.73,16.42,11.11,0.9936297097007516,39.990266315692374,"0.29,0.94,0.14,-34.73,16.42,11.11",pierre,near_miss,(near miss) P.csv
2520,2026-07-27T13:56:07.263,100.86858,60.0586,0.37,0.88,0.07,-37.35,-18.07,0.31,0.957183368012629,41.49269212765062,"0.37,0.88,0.07,-37.35,-18.07,0.31",pierre,near_miss,(near miss) P.csv
2521,2026-07-27T13:56:07.263,100.868839,0.2588,0.42,0.86,0.09,-25.51,-21.73,0.98,0.9613012014972206,33.52481767288228,"0.42,0.86,0.09,-25.51,-21.73,0.98",pierre,near_miss,(near miss) P.csv
2522,2026-07-27T13:56:07.324,100.929305,60.4661,0.43,0.85,0.13,-22.34,-28.5,3.42,0.9614052215377239,36.373369379258776,"0.43,0.85,0.13,-22.34,-28.50,3.42",pierre,near_miss,(near miss) P.csv
2523,2026-07-27T13:56:07.383,100.988862,59.5572,0.37,0.89,0.19,-26.67,-33.2,7.93,0.9823950325607311,43.31759226919244,"0.37,0.89,0.19,-26.67,-33.20,7.93",pierre,near_miss,(near miss) P.csv
2524,2026-07-27T13:56:07.384,100.989398,0.5358,0.27,0.96,0.23,-31.25,-35.83,17.82,1.0234256201600582,50.77306175522607,"0.27,0.96,0.23,-31.25,-35.83,17.82",pierre,near_miss,(near miss) P.csv
2525,2026-07-27T13:56:07.443,101.048366,58.968,0.23,0.99,0.25,-31.49,-30.76,27.22,1.0466613587975817,51.75641119706813,"0.23,0.99,0.25,-31.49,-30.76,27.22",pierre,near_miss,(near miss) P.csv
2526,2026-07-27T13:56:07.506,101.111926,63.56,0.27,0.98,0.15,-27.65,-22.64,26.25,1.0275212893171606,44.34134188316813,"0.27,0.98,0.15,-27.65,-22.64,26.25",pierre,near_miss,(near miss) P.csv
2527,2026-07-27T13:56:07.507,101.11266,0.7335,0.28,0.96,0.1,-11.29,-7.32,16.91,1.004987562112089,21.610057843513516,"0.28,0.96,0.10,-11.29,-7.32,16.91",pierre,near_miss,(near miss) P.csv
2528,2026-07-27T13:56:07.564,101.169268,56.6084,0.24,0.94,0.16,3.3,-4.33,6.47,0.9832598842625483,8.45575543638769,"0.24,0.94,0.16,3.30,-4.33,6.47",pierre,near_miss,(near miss) P.csv
2529,2026-07-27T13:56:07.623,101.22856,59.2924,0.18,0.93,0.21,-8.06,-45.78,-0.67,0.9702576977277738,46.48893309165096,"0.18,0.93,0.21,-8.06,-45.78,-0.67",pierre,near_miss,(near miss) P.csv
2530,2026-07-27T13:56:07.623,101.229014,0.4541,0.16,0.96,0.2,-27.59,-84.84,0.92,0.9935793878699376,89.2181601469118,"0.16,0.96,0.20,-27.59,-84.84,0.92",pierre,near_miss,(near miss) P.csv
2531,2026-07-27T13:56:07.683,101.289164,60.1499,0.17,0.99,0.17,-30.76,-89.78,9.22,1.0187737727287642,95.35006240165761,"0.17,0.99,0.17,-30.76,-89.78,9.22",pierre,near_miss,(near miss) P.csv
2532,2026-07-27T13:56:07.743,101.348611,59.4464,0.15,1.06,0.15,-14.28,-68.36,16.11,1.0810180387024075,71.66965954990997,"0.15,1.06,0.15,-14.28,-68.36,16.11",pierre,near_miss,(near miss) P.csv
2533,2026-07-27T13:56:07.743,101.348891,0.2804,0.06,1.13,0.03,15.38,-24.29,14.16,1.13198939924365,32.04768478377182,"0.06,1.13,0.03,15.38,-24.29,14.16",pierre,near_miss,(near miss) P.csv
2534,2026-07-27T13:56:07.803,101.408847,59.9559,-0.09,1.16,-0.15,53.47,16.85,-3.66,1.173115510084152,56.181482714503005,"-0.09,1.16,-0.15,53.47,16.85,-3.66",pierre,near_miss,(near miss) P.csv
2535,2026-07-27T13:56:07.863,101.468695,59.8477,0.01,1.17,-0.18,105.41,40.89,-37.23,1.1838074167701433,119.03500787583457,"0.01,1.17,-0.18,105.41,40.89,-37.23",pierre,near_miss,(near miss) P.csv
2536,2026-07-27T13:56:07.864,101.469231,0.5361,0.36,1.12,0.06,164.86,52.92,-70.01,1.1779643458101778,186.76387793146725,"0.36,1.12,0.06,164.86,52.92,-70.01",pierre,near_miss,(near miss) P.csv
2537,2026-07-27T13:56:07.923,101.528865,59.6344,0.43,1.07,0.33,167.97,20.94,-90.21,1.199458211026962,191.80784290534106,"0.43,1.07,0.33,167.97,20.94,-90.21",pierre,near_miss,(near miss) P.csv
2538,2026-07-27T13:56:07.983,101.588972,60.1066,0.17,1.07,0.34,84.96,-49.19,-107.06,1.1355175031676086,145.257362291899,"0.17,1.07,0.34,84.96,-49.19,-107.06",pierre,near_miss,(near miss) P.csv
2539,2026-07-27T13:56:07.984,101.589663,0.6913,-0.03,1.08,0.19,-10.38,-68.54,-114.75,1.096995897895703,134.06356141770962,"-0.03,1.08,0.19,-10.38,-68.54,-114.75",pierre,near_miss,(near miss) P.csv
2540,2026-07-27T13:56:08.043,101.648376,58.7127,0.02,1.02,0.08,-51.33,-0.98,-104.55,1.0233279044372825,116.47502650783127,"0.02,1.02,0.08,-51.33,-0.98,-104.55",pierre,near_miss,(near miss) P.csv
2541,2026-07-27T13:56:08.103,101.708916,60.5405,0.2,0.9,0.03,-41.26,92.16,-85.45,0.9224424101265076,132.27832664499502,"0.20,0.90,0.03,-41.26,92.16,-85.45",pierre,near_miss,(near miss) P.csv
2542,2026-07-27T13:56:08.104,101.709765,0.8486,0.37,0.76,-0.0,-15.69,159.3,-59.39,0.8452810183601664,170.73323695168438,"0.37,0.76,-0.00,-15.69,159.30,-59.39",pierre,near_miss,(near miss) P.csv
2543,2026-07-27T13:56:08.163,101.76837,58.6053,0.44,0.67,-0.06,-2.32,188.48,-22.71,0.8038034585643434,189.85741202281253,"0.44,0.67,-0.06,-2.32,188.48,-22.71",pierre,near_miss,(near miss) P.csv
2544,2026-07-27T13:56:08.223,101.828369,59.9987,0.32,0.77,-0.22,-15.08,179.93,20.39,0.8623804264940155,181.70845715045846,"0.32,0.77,-0.22,-15.08,179.93,20.39",pierre,near_miss,(near miss) P.csv
2545,2026-07-27T13:56:08.224,101.829248,0.8786,0.14,1.03,-0.39,-32.59,160.58,55.24,1.1102252023801298,172.91472493688906,"0.14,1.03,-0.39,-32.59,160.58,55.24",pierre,near_miss,(near miss) P.csv
2546,2026-07-27T13:56:08.282,101.888084,58.8367,0.0,1.22,-0.4,-23.32,151.43,64.76,1.2839003076563227,166.3391863031679,"0.00,1.22,-0.40,-23.32,151.43,64.76",pierre,near_miss,(near miss) P.csv
2547,2026-07-27T13:56:08.343,101.948937,60.8523,-0.0,1.26,-0.19,-7.08,113.95,40.28,1.274244874425634,121.06695379004132,"-0.00,1.26,-0.19,-7.08,113.95,40.28",pierre,near_miss,(near miss) P.csv
2548,2026-07-27T13:56:08.344,101.949488,0.5513,0.07,1.17,-0.08,-8.48,30.7,12.45,1.1748191350161095,34.19653345004432,"0.07,1.17,-0.08,-8.48,30.70,12.45",pierre,near_miss,(near miss) P.csv
2549,2026-07-27T13:56:08.403,102.008665,59.1774,0.07,1.0,-0.08,-5.86,-17.33,12.63,1.0056341282991543,22.230281149819046,"0.07,1.00,-0.08,-5.86,-17.33,12.63",pierre,near_miss,(near miss) P.csv
2550,2026-07-27T13:56:08.463,102.068443,59.7778,0.11,0.85,0.2,13.31,43.4,26.06,0.880113629027525,52.34347810377144,"0.11,0.85,0.20,13.31,43.40,26.06",pierre,near_miss,(near miss) P.csv
2551,2026-07-27T13:56:08.463,102.069132,0.6885,0.24,0.85,0.42,12.15,148.32,35.58,0.978008179924892,153.01104960100102,"0.24,0.85,0.42,12.15,148.32,35.58",pierre,near_miss,(near miss) P.csv
2552,2026-07-27T13:56:08.523,102.128606,59.4747,0.37,0.92,0.21,-21.67,168.03,35.16,1.0136074190730848,173.03148673001687,"0.37,0.92,0.21,-21.67,168.03,35.16",pierre,near_miss,(near miss) P.csv
2553,2026-07-27T13:56:08.583,102.188665,60.0588,0.38,0.97,-0.05,-36.01,121.95,26.92,1.0429765098025938,129.97387814480263,"0.38,0.97,-0.05,-36.01,121.95,26.92",pierre,near_miss,(near miss) P.csv
2554,2026-07-27T13:56:08.584,102.189293,0.6281,0.23,1.01,0.0,-5.92,102.72,17.27,1.0358571330062847,104.32975462445984,"0.23,1.01,0.00,-5.92,102.72,17.27",pierre,near_miss,(near miss) P.csv
2555,2026-07-27T13:56:08.643,102.24874,59.4465,0.13,1.0,0.23,29.91,103.09,7.2,1.034311365112073,107.58250880138462,"0.13,1.00,0.23,29.91,103.09,7.20",pierre,near_miss,(near miss) P.csv
2556,2026-07-27T13:56:08.703,102.308733,59.9938,0.22,0.96,0.33,36.5,94.79,-1.16,1.0387011119662866,101.5811975712041,"0.22,0.96,0.33,36.50,94.79,-1.16",pierre,near_miss,(near miss) P.csv
2557,2026-07-27T13:56:08.703,102.309055,0.3215,0.32,0.93,0.24,20.94,81.24,-3.72,1.0123734488813898,83.97773276291757,"0.32,0.93,0.24,20.94,81.24,-3.72",pierre,near_miss,(near miss) P.csv
2558,2026-07-27T13:56:08.823,102.428388,119.3329,0.31,0.93,0.15,5.55,67.38,0.55,0.9917156850630124,67.6104237525546,"0.31,0.93,0.15,5.55,67.38,0.55",pierre,near_miss,(near miss) P.csv
2559,2026-07-27T13:56:08.824,102.429208,0.8204,0.28,0.95,0.07,2.99,56.64,6.77,0.9928746144403129,57.12147231996038,"0.28,0.95,0.07,2.99,56.64,6.77",pierre,near_miss,(near miss) P.csv
2560,2026-07-27T13:56:08.824,102.429814,0.6058,0.32,0.95,0.01,9.46,51.82,8.06,1.002496882788171,53.28946987914217,"0.32,0.95,0.01,9.46,51.82,8.06",pierre,near_miss,(near miss) P.csv
2561,2026-07-27T13:56:08.883,102.48831,58.496,0.36,0.94,0.01,5.19,14.65,0.49,1.006628034578811,15.549877813024771,"0.36,0.94,0.01,5.19,14.65,0.49",pierre,near_miss,(near miss) P.csv
2562,2026-07-27T13:56:08.943,102.548624,60.3143,0.32,0.95,0.04,2.5,10.01,-0.18,1.0032447358446492,10.31903580767118,"0.32,0.95,0.04,2.50,10.01,-0.18",pierre,near_miss,(near miss) P.csv
2563,2026-07-27T13:56:08.943,102.549052,0.4274,0.23,0.97,0.04,9.34,27.22,1.83,0.9976973488989535,28.835965390463343,"0.23,0.97,0.04,9.34,27.22,1.83",pierre,near_miss,(near miss) P.csv
2564,2026-07-27T13:56:09.003,102.608537,59.4853,0.19,1.0,0.03,18.13,38.02,2.81,1.0183319694480772,42.21508498155606,"0.19,1.00,0.03,18.13,38.02,2.81",pierre,near_miss,(near miss) P.csv
2565,2026-07-27T13:56:09.064,102.669221,60.684,0.23,1.0,0.08,23.5,40.89,2.38,1.0292230079045066,47.221885815795204,"0.23,1.00,0.08,23.50,40.89,2.38",pierre,near_miss,(near miss) P.csv
2566,2026-07-27T13:56:09.064,102.669429,0.208,0.24,0.98,0.13,26.73,41.63,1.34,1.0173003489628811,49.490861782757435,"0.24,0.98,0.13,26.73,41.63,1.34",pierre,near_miss,(near miss) P.csv
2567,2026-07-27T13:56:09.123,102.728177,58.7477,0.25,0.97,0.11,26.55,29.17,-0.67,1.00772019926168,39.449211652452576,"0.25,0.97,0.11,26.55,29.17,-0.67",pierre,near_miss,(near miss) P.csv
2568,2026-07-27T13:56:09.183,102.78885,60.6733,0.29,0.96,0.08,23.62,0.24,-2.2,1.0060318086422517,23.723448315959466,"0.29,0.96,0.08,23.62,0.24,-2.20",pierre,near_miss,(near miss) P.csv
2569,2026-07-27T13:56:09.184,102.78939,0.5402,0.28,0.96,0.09,24.23,-24.78,-2.2,1.004041831797859,34.727241468334334,"0.28,0.96,0.09,24.23,-24.78,-2.20",pierre,near_miss,(near miss) P.csv
2570,2026-07-27T13:56:09.243,102.848754,59.3637,0.2,0.97,0.12,32.29,-28.2,-0.98,0.9976472322419383,42.881750197490774,"0.20,0.97,0.12,32.29,-28.20,-0.98",pierre,near_miss,(near miss) P.csv
2571,2026-07-27T13:56:09.363,102.968873,120.1188,0.1,1.01,0.1,47.18,-12.39,-0.24,1.0198529305738155,48.780345427231246,"0.10,1.01,0.10,47.18,-12.39,-0.24",pierre,near_miss,(near miss) P.csv
2572,2026-07-27T13:56:09.364,102.969337,0.4646,0.1,1.0,0.02,63.05,7.69,-1.16,1.005186549850325,63.52782225135692,"0.10,1.00,0.02,63.05,7.69,-1.16",pierre,near_miss,(near miss) P.csv
2573,2026-07-27T13:56:09.364,102.969584,0.2467,0.06,1.01,-0.07,73.79,23.74,-2.5,1.0141991914806479,77.55515263346466,"0.06,1.01,-0.07,73.79,23.74,-2.50",pierre,near_miss,(near miss) P.csv
2574,2026-07-27T13:56:09.423,103.028632,59.0479,0.11,1.07,-0.18,79.59,36.68,-7.63,1.090596167240652,87.96708134296603,"0.11,1.07,-0.18,79.59,36.68,-7.63",pierre,near_miss,(near miss) P.csv
2575,2026-07-27T13:56:09.423,103.029107,0.4751,0.23,1.08,-0.36,78.19,47.36,-15.69,1.1614215427655885,92.75139783313242,"0.23,1.08,-0.36,78.19,47.36,-15.69",pierre,near_miss,(near miss) P.csv
2576,2026-07-27T13:56:09.487,103.092268,63.1611,0.25,0.95,-0.51,64.03,63.11,-16.05,1.1068423555321687,91.3253278121683,"0.25,0.95,-0.51,64.03,63.11,-16.05",pierre,near_miss,(near miss) P.csv
2577,2026-07-27T13:56:09.543,103.148698,56.4293,0.16,0.81,-0.48,44.01,83.25,-9.28,0.9550392662084634,94.62325824024451,"0.16,0.81,-0.48,44.01,83.25,-9.28",pierre,near_miss,(near miss) P.csv
2578,2026-07-27T13:56:09.543,103.148818,0.1205,0.08,0.78,-0.37,30.21,99.3,-8.67,0.8670063436907484,104.15518710078726,"0.08,0.78,-0.37,30.21,99.30,-8.67",pierre,near_miss,(near miss) P.csv
2579,2026-07-27T13:56:09.603,103.208828,60.0098,0.05,0.84,-0.25,17.88,106.93,-20.08,0.8778382538941897,110.25844956283396,"0.05,0.84,-0.25,17.88,106.93,-20.08",pierre,near_miss,(near miss) P.csv
2580,2026-07-27T13:56:09.663,103.269112,60.2845,0.09,0.91,-0.16,-1.53,94.79,-37.23,0.9283318372220141,101.85066470082559,"0.09,0.91,-0.16,-1.53,94.79,-37.23",pierre,near_miss,(near miss) P.csv
2581,2026-07-27T13:56:09.664,103.269711,0.5987,0.18,0.98,-0.1,-22.34,62.74,-50.48,1.0013990213696036,83.5680178058568,"0.18,0.98,-0.10,-22.34,62.74,-50.48",pierre,near_miss,(near miss) P.csv
2582,2026-07-27T13:56:09.782,103.387687,117.9761,0.26,1.01,-0.08,-36.99,45.1,-55.97,1.0459923517884824,80.83879637896645,"0.26,1.01,-0.08,-36.99,45.10,-55.97",pierre,near_miss,(near miss) P.csv
2583,2026-07-27T13:56:09.786,103.391936,4.2487,0.21,1.0,-0.07,-41.56,65.43,-56.46,1.0242070103255494,95.89603797863602,"0.21,1.00,-0.07,-41.56,65.43,-56.46",pierre,near_miss,(near miss) P.csv
2584,2026-07-27T13:56:09.787,103.392208,0.2726,0.1,1.03,-0.03,-40.77,102.42,-58.53,1.0352777405121776,124.81109806423466,"0.10,1.03,-0.03,-40.77,102.42,-58.53",pierre,near_miss,(near miss) P.csv
2585,2026-07-27T13:56:09.843,103.448743,56.5348,0.14,1.04,0.03,-36.01,136.17,-65.37,1.0498095065296371,155.28111894238782,"0.14,1.04,0.03,-36.01,136.17,-65.37",pierre,near_miss,(near miss) P.csv
2586,2026-07-27T13:56:09.903,103.508883,60.1394,0.26,1.01,0.06,-23.19,161.93,-71.11,1.0446530524533015,178.36965296821094,"0.26,1.01,0.06,-23.19,161.93,-71.11",pierre,near_miss,(near miss) P.csv
2587,2026-07-27T13:56:09.904,103.509248,0.365,0.28,0.96,0.01,-9.4,171.94,-69.46,1.0000499987500624,185.678257208538,"0.28,0.96,0.01,-9.40,171.94,-69.46",pierre,near_miss,(near miss) P.csv
2588,2026-07-27T13:56:09.963,103.568483,59.2356,0.24,0.92,-0.04,-0.79,167.11,-60.49,0.9516301802696255,177.7228637514037,"0.24,0.92,-0.04,-0.79,167.11,-60.49",pierre,near_miss,(near miss) P.csv
2589,2026-07-27T13:56:10.023,103.628735,60.2515,0.22,0.9,-0.07,4.7,155.76,-47.18,0.9291393867445293,162.8165225030924,"0.22,0.90,-0.07,4.70,155.76,-47.18",pierre,near_miss,(near miss) P.csv
2590,2026-07-27T13:56:10.023,103.629066,0.3317,0.2,0.9,-0.12,8.18,138.85,-33.08,0.9297311439335568,142.97035112218197,"0.20,0.90,-0.12,8.18,138.85,-33.08",pierre,near_miss,(near miss) P.csv
2591,2026-07-27T13:56:10.085,103.690979,61.9128,0.15,0.93,-0.17,5.13,113.22,-21.91,0.9572356031824141,115.43454162424693,"0.15,0.93,-0.17,5.13,113.22,-21.91",pierre,near_miss,(near miss) P.csv
2592,2026-07-27T13:56:10.143,103.748482,57.503,0.07,0.98,-0.2,-5.31,83.98,-13.18,1.002646498024104,85.17363970149451,"0.07,0.98,-0.20,-5.31,83.98,-13.18",pierre,near_miss,(near miss) P.csv
2593,2026-07-27T13:56:10.143,103.748938,0.4557,-0.01,1.03,-0.2,-12.27,65.86,-2.99,1.049285471165974,67.05991798384487,"-0.01,1.03,-0.20,-12.27,65.86,-2.99",pierre,near_miss,(near miss) P.csv
2594,2026-07-27T13:56:10.203,103.808521,59.583,-0.0,1.03,-0.14,-10.07,63.05,9.09,1.0394710193170371,64.49291046308889,"-0.00,1.03,-0.14,-10.07,63.05,9.09",pierre,near_miss,(near miss) P.csv
2595,2026-07-27T13:56:10.263,103.868585,60.0644,0.13,1.03,-0.11,-9.77,64.45,23.62,1.0439827584783188,69.33368445423913,"0.13,1.03,-0.11,-9.77,64.45,23.62",pierre,near_miss,(near miss) P.csv
2596,2026-07-27T13:56:10.263,103.868992,0.4068,0.15,1.09,-0.22,-14.22,67.69,37.05,1.122051692213866,78.4655784404856,"0.15,1.09,-0.22,-14.22,67.69,37.05",pierre,near_miss,(near miss) P.csv
2597,2026-07-27T13:56:10.323,103.928656,59.6636,0.01,1.13,-0.31,-15.69,59.88,35.64,1.1717934971657762,71.42828641371709,"0.01,1.13,-0.31,-15.69,59.88,35.64",pierre,near_miss,(near miss) P.csv
2598,2026-07-27T13:56:10.383,103.98882,60.1647,-0.01,1.08,-0.19,-17.21,25.57,22.64,1.0966312051004203,38.24367398668701,"-0.01,1.08,-0.19,-17.21,25.57,22.64",pierre,near_miss,(near miss) P.csv
2599,2026-07-27T13:56:10.384,103.989327,0.5066,0.06,1.01,-0.01,-20.32,1.16,20.51,1.011830025251277,28.8947763445229,"0.06,1.01,-0.01,-20.32,1.16,20.51",pierre,near_miss,(near miss) P.csv
2600,2026-07-27T13:56:10.443,104.048352,59.0254,0.13,0.92,0.11,-18.55,19.53,31.74,0.9356281312572854,41.628728061279986,"0.13,0.92,0.11,-18.55,19.53,31.74",pierre,near_miss,(near miss) P.csv
2601,2026-07-27T13:56:10.504,104.110033,61.6809,0.26,0.85,0.2,-21.91,51.45,41.69,0.9110982383914481,69.75103368409675,"0.26,0.85,0.20,-21.91,51.45,41.69",pierre,near_miss,(near miss) P.csv
2602,2026-07-27T13:56:10.506,104.111228,1.1945,0.37,0.88,0.2,-38.39,54.63,42.24,0.9753460924205315,79.00915516571482,"0.37,0.88,0.20,-38.39,54.63,42.24",pierre,near_miss,(near miss) P.csv
