feature,target_label,threshold,tp,fn,fp,tn,window_sensitivity,window_false_positive_rate,window_specificity,window_precision,event_detection_rate,target_event_count,normal_recording_false_alarm_rate,normal_recording_count
gyro_max_dps,near_miss,98.69666,24,0,813,140,1.0,0.8531,0.1469,0.02867,1.0,4,1.0,4
gyro_max_dps,near_miss,99.12227,24,0,812,141,1.0,0.85205,0.14795,0.02871,1.0,4,1.0,4
gyro_max_dps,near_miss,99.54788,24,0,812,141,1.0,0.85205,0.14795,0.02871,1.0,4,1.0,4
gyro_max_dps,near_miss,99.73649,24,0,811,142,1.0,0.851,0.149,0.02874,1.0,4,1.0,4
gyro_max_dps,near_miss,99.9251,24,0,811,142,1.0,0.851,0.149,0.02874,1.0,4,1.0,4
gyro_max_dps,near_miss,100.10442,24,0,810,143,1.0,0.84995,0.15005,0.02878,1.0,4,1.0,4
gyro_max_dps,near_miss,100.28375,24,0,810,143,1.0,0.84995,0.15005,0.02878,1.0,4,1.0,4
gyro_max_dps,near_miss,100.33395,24,0,809,144,1.0,0.8489,0.1511,0.02881,1.0,4,1.0,4
gyro_max_dps,near_miss,100.38415,24,0,809,144,1.0,0.8489,0.1511,0.02881,1.0,4,1.0,4
gyro_max_dps,near_miss,100.57614,24,0,808,145,1.0,0.84785,0.15215,0.02885,1.0,4,1.0,4
gyro_max_dps,near_miss,100.76813,24,0,808,145,1.0,0.84785,0.15215,0.02885,1.0,4,1.0,4
gyro_max_dps,near_miss,101.79281,24,0,807,146,1.0,0.8468,0.1532,0.02888,1.0,4,1.0,4
gyro_max_dps,near_miss,102.81749,24,0,807,146,1.0,0.8468,0.1532,0.02888,1.0,4,1.0,4
gyro_max_dps,near_miss,102.97084,24,0,806,147,1.0,0.84575,0.15425,0.02892,1.0,4,1.0,4
gyro_max_dps,near_miss,103.1242,24,0,806,147,1.0,0.84575,0.15425,0.02892,1.0,4,1.0,4
gyro_max_dps,near_miss,103.15273,24,0,805,148,1.0,0.8447,0.1553,0.02895,1.0,4,1.0,4
gyro_max_dps,near_miss,103.18126,24,0,805,148,1.0,0.8447,0.1553,0.02895,1.0,4,1.0,4
gyro_max_dps,near_miss,103.35475,24,0,804,149,1.0,0.84365,0.15635,0.02899,1.0,4,1.0,4
gyro_max_dps,near_miss,103.52824,24,0,804,149,1.0,0.84365,0.15635,0.02899,1.0,4,1.0,4
gyro_max_dps,near_miss,103.80427,24,0,802,151,1.0,0.84155,0.15845,0.02906,1.0,4,1.0,4
gyro_max_dps,near_miss,104.08031,24,0,802,151,1.0,0.84155,0.15845,0.02906,1.0,4,1.0,4
gyro_max_dps,near_miss,104.56907,24,0,801,152,1.0,0.8405,0.1595,0.02909,1.0,4,1.0,4
gyro_max_dps,near_miss,105.05783,24,0,801,152,1.0,0.8405,0.1595,0.02909,1.0,4,1.0,4
gyro_max_dps,near_miss,105.14034,24,0,800,153,1.0,0.83945,0.16055,0.02913,1.0,4,1.0,4
gyro_max_dps,near_miss,105.22285,24,0,800,153,1.0,0.83945,0.16055,0.02913,1.0,4,1.0,4
gyro_max_dps,near_miss,105.30058,24,0,799,154,1.0,0.83841,0.16159,0.02916,1.0,4,1.0,4
gyro_max_dps,near_miss,105.3783,24,0,799,154,1.0,0.83841,0.16159,0.02916,1.0,4,1.0,4
gyro_max_dps,near_miss,106.12346,24,0,798,155,1.0,0.83736,0.16264,0.0292,1.0,4,1.0,4
gyro_max_dps,near_miss,106.86862,24,0,798,155,1.0,0.83736,0.16264,0.0292,1.0,4,1.0,4
gyro_max_dps,near_miss,107.33808,24,0,797,156,1.0,0.83631,0.16369,0.02923,1.0,4,1.0,4
gyro_max_dps,near_miss,107.80755,24,0,797,156,1.0,0.83631,0.16369,0.02923,1.0,4,1.0,4
gyro_max_dps,near_miss,108.11309,24,0,796,157,1.0,0.83526,0.16474,0.02927,1.0,4,1.0,4
gyro_max_dps,near_miss,108.41862,24,0,796,157,1.0,0.83526,0.16474,0.02927,1.0,4,1.0,4
gyro_max_dps,near_miss,108.7254,24,0,794,159,1.0,0.83316,0.16684,0.02934,1.0,4,1.0,4
gyro_max_dps,near_miss,109.03217,24,0,794,159,1.0,0.83316,0.16684,0.02934,1.0,4,1.0,4
gyro_max_dps,near_miss,109.37504,24,0,793,160,1.0,0.83211,0.16789,0.02938,1.0,4,1.0,4
gyro_max_dps,near_miss,109.7179,24,0,793,160,1.0,0.83211,0.16789,0.02938,1.0,4,1.0,4
gyro_max_dps,near_miss,109.7285,24,0,792,161,1.0,0.83106,0.16894,0.02941,1.0,4,1.0,4
gyro_max_dps,near_miss,109.7391,24,0,792,161,1.0,0.83106,0.16894,0.02941,1.0,4,1.0,4
gyro_max_dps,near_miss,110.014,24,0,790,163,1.0,0.82896,0.17104,0.02948,1.0,4,1.0,4
gyro_max_dps,near_miss,110.28889,24,0,790,163,1.0,0.82896,0.17104,0.02948,1.0,4,1.0,4
gyro_max_dps,near_miss,110.4445,24,0,788,165,1.0,0.82686,0.17314,0.02956,1.0,4,1.0,4
gyro_max_dps,near_miss,110.60011,24,0,788,165,1.0,0.82686,0.17314,0.02956,1.0,4,1.0,4
gyro_max_dps,near_miss,110.73618,24,0,787,166,1.0,0.82581,0.17419,0.02959,1.0,4,1.0,4
gyro_max_dps,near_miss,110.87226,24,0,787,166,1.0,0.82581,0.17419,0.02959,1.0,4,1.0,4
gyro_max_dps,near_miss,111.18628,24,0,786,167,1.0,0.82476,0.17524,0.02963,1.0,4,1.0,4
gyro_max_dps,near_miss,111.5003,24,0,786,167,1.0,0.82476,0.17524,0.02963,1.0,4,1.0,4
gyro_max_dps,near_miss,111.56108,24,0,785,168,1.0,0.82371,0.17629,0.02967,1.0,4,1.0,4
gyro_max_dps,near_miss,111.62187,24,0,785,168,1.0,0.82371,0.17629,0.02967,1.0,4,1.0,4
gyro_max_dps,near_miss,111.80852,24,0,784,169,1.0,0.82267,0.17733,0.0297,1.0,4,1.0,4
gyro_max_dps,near_miss,111.99517,24,0,784,169,1.0,0.82267,0.17733,0.0297,1.0,4,1.0,4
gyro_max_dps,near_miss,112.09237,24,0,782,171,1.0,0.82057,0.17943,0.02978,1.0,4,1.0,4
gyro_max_dps,near_miss,112.18957,24,0,782,171,1.0,0.82057,0.17943,0.02978,1.0,4,1.0,4
gyro_max_dps,near_miss,112.24986,24,0,781,172,1.0,0.81952,0.18048,0.02981,1.0,4,1.0,4
gyro_max_dps,near_miss,112.31016,24,0,781,172,1.0,0.81952,0.18048,0.02981,1.0,4,1.0,4
gyro_max_dps,near_miss,112.49253,24,0,780,173,1.0,0.81847,0.18153,0.02985,1.0,4,1.0,4
gyro_max_dps,near_miss,112.6749,24,0,780,173,1.0,0.81847,0.18153,0.02985,1.0,4,1.0,4
gyro_max_dps,near_miss,113.18798,24,0,779,174,1.0,0.81742,0.18258,0.02989,1.0,4,1.0,4
gyro_max_dps,near_miss,113.70106,24,0,779,174,1.0,0.81742,0.18258,0.02989,1.0,4,1.0,4
gyro_max_dps,near_miss,113.79991,24,0,778,175,1.0,0.81637,0.18363,0.02993,1.0,4,1.0,4
gyro_max_dps,near_miss,113.89876,24,0,778,175,1.0,0.81637,0.18363,0.02993,1.0,4,1.0,4
gyro_max_dps,near_miss,113.94095,24,0,777,176,1.0,0.81532,0.18468,0.02996,1.0,4,1.0,4
gyro_max_dps,near_miss,113.98314,24,0,777,176,1.0,0.81532,0.18468,0.02996,1.0,4,1.0,4
gyro_max_dps,near_miss,114.37846,24,0,776,177,1.0,0.81427,0.18573,0.03,1.0,4,1.0,4
gyro_max_dps,near_miss,114.77378,24,0,776,177,1.0,0.81427,0.18573,0.03,1.0,4,1.0,4
gyro_max_dps,near_miss,114.88654,24,0,775,178,1.0,0.81322,0.18678,0.03004,1.0,4,1.0,4
gyro_max_dps,near_miss,114.99929,24,0,775,178,1.0,0.81322,0.18678,0.03004,1.0,4,1.0,4
gyro_max_dps,near_miss,115.32166,24,0,774,179,1.0,0.81217,0.18783,0.03008,1.0,4,1.0,4
gyro_max_dps,near_miss,115.64403,24,0,774,179,1.0,0.81217,0.18783,0.03008,1.0,4,1.0,4
gyro_max_dps,near_miss,116.11034,24,0,773,180,1.0,0.81112,0.18888,0.03011,1.0,4,1.0,4
gyro_max_dps,near_miss,116.57666,24,0,773,180,1.0,0.81112,0.18888,0.03011,1.0,4,1.0,4
gyro_max_dps,near_miss,116.58152,24,0,772,181,1.0,0.81007,0.18993,0.03015,1.0,4,1.0,4
gyro_max_dps,near_miss,116.58637,24,0,772,181,1.0,0.81007,0.18993,0.03015,1.0,4,1.0,4
gyro_max_dps,near_miss,116.70044,24,0,771,182,1.0,0.80902,0.19098,0.03019,1.0,4,1.0,4
gyro_max_dps,near_miss,116.81452,24,0,771,182,1.0,0.80902,0.19098,0.03019,1.0,4,1.0,4
gyro_max_dps,near_miss,116.90037,24,0,769,184,1.0,0.80693,0.19307,0.03026,1.0,4,1.0,4
gyro_max_dps,near_miss,116.98622,24,0,769,184,1.0,0.80693,0.19307,0.03026,1.0,4,1.0,4
gyro_max_dps,near_miss,117.08089,24,0,768,185,1.0,0.80588,0.19412,0.0303,1.0,4,1.0,4
gyro_max_dps,near_miss,117.17556,24,0,768,185,1.0,0.80588,0.19412,0.0303,1.0,4,1.0,4
gyro_max_dps,near_miss,117.41355,24,0,767,186,1.0,0.80483,0.19517,0.03034,1.0,4,1.0,4
gyro_max_dps,near_miss,117.65154,24,0,767,186,1.0,0.80483,0.19517,0.03034,1.0,4,1.0,4
gyro_max_dps,near_miss,117.81309,24,0,766,187,1.0,0.80378,0.19622,0.03038,1.0,4,1.0,4
gyro_max_dps,near_miss,117.97464,24,0,766,187,1.0,0.80378,0.19622,0.03038,1.0,4,1.0,4
gyro_max_dps,near_miss,118.08179,24,0,765,188,1.0,0.80273,0.19727,0.03042,1.0,4,1.0,4
gyro_max_dps,near_miss,118.18894,24,0,765,188,1.0,0.80273,0.19727,0.03042,1.0,4,1.0,4
gyro_max_dps,near_miss,118.18901,24,0,764,189,1.0,0.80168,0.19832,0.03046,1.0,4,1.0,4
gyro_max_dps,near_miss,118.18908,24,0,764,189,1.0,0.80168,0.19832,0.03046,1.0,4,1.0,4
gyro_max_dps,near_miss,118.25462,24,0,763,190,1.0,0.80063,0.19937,0.0305,1.0,4,1.0,4
gyro_max_dps,near_miss,118.32016,24,0,763,190,1.0,0.80063,0.19937,0.0305,1.0,4,1.0,4
gyro_max_dps,near_miss,118.77272,24,0,762,191,1.0,0.79958,0.20042,0.03053,1.0,4,1.0,4
gyro_max_dps,near_miss,119.22529,24,0,762,191,1.0,0.79958,0.20042,0.03053,1.0,4,1.0,4
gyro_max_dps,near_miss,119.24027,24,0,761,192,1.0,0.79853,0.20147,0.03057,1.0,4,1.0,4
gyro_max_dps,near_miss,119.25525,24,0,761,192,1.0,0.79853,0.20147,0.03057,1.0,4,1.0,4
gyro_max_dps,near_miss,119.41411,24,0,759,194,1.0,0.79643,0.20357,0.03065,1.0,4,1.0,4
gyro_max_dps,near_miss,119.57297,24,0,759,194,1.0,0.79643,0.20357,0.03065,1.0,4,1.0,4
gyro_max_dps,near_miss,119.6923,24,0,758,195,1.0,0.79538,0.20462,0.03069,1.0,4,1.0,4
gyro_max_dps,near_miss,119.81163,24,0,758,195,1.0,0.79538,0.20462,0.03069,1.0,4,1.0,4
gyro_max_dps,near_miss,119.91931,24,0,756,197,1.0,0.79328,0.20672,0.03077,1.0,4,1.0,4
gyro_max_dps,near_miss,120.02699,24,0,756,197,1.0,0.79328,0.20672,0.03077,1.0,4,1.0,4
gyro_max_dps,near_miss,120.42352,24,0,755,198,1.0,0.79224,0.20776,0.03081,1.0,4,1.0,4
gyro_max_dps,near_miss,120.82005,24,0,755,198,1.0,0.79224,0.20776,0.03081,1.0,4,1.0,4
gyro_max_dps,near_miss,120.93988,24,0,754,199,1.0,0.79119,0.20881,0.03085,1.0,4,1.0,4
gyro_max_dps,near_miss,121.05972,24,0,754,199,1.0,0.79119,0.20881,0.03085,1.0,4,1.0,4
gyro_max_dps,near_miss,121.65008,24,0,753,200,1.0,0.79014,0.20986,0.03089,1.0,4,1.0,4
gyro_max_dps,near_miss,122.24043,24,0,753,200,1.0,0.79014,0.20986,0.03089,1.0,4,1.0,4
gyro_max_dps,near_miss,122.71467,24,0,752,201,1.0,0.78909,0.21091,0.03093,1.0,4,1.0,4
gyro_max_dps,near_miss,123.18891,24,0,752,201,1.0,0.78909,0.21091,0.03093,1.0,4,1.0,4
gyro_max_dps,near_miss,123.34381,24,0,751,202,1.0,0.78804,0.21196,0.03097,1.0,4,1.0,4
gyro_max_dps,near_miss,123.49871,24,0,751,202,1.0,0.78804,0.21196,0.03097,1.0,4,1.0,4
gyro_max_dps,near_miss,123.9588,24,0,750,203,1.0,0.78699,0.21301,0.03101,1.0,4,1.0,4
gyro_max_dps,near_miss,124.41889,24,0,750,203,1.0,0.78699,0.21301,0.03101,1.0,4,1.0,4
gyro_max_dps,near_miss,124.44318,24,0,748,205,1.0,0.78489,0.21511,0.03109,1.0,4,1.0,4
gyro_max_dps,near_miss,124.46746,24,0,748,205,1.0,0.78489,0.21511,0.03109,1.0,4,1.0,4
gyro_max_dps,near_miss,124.55488,24,0,746,207,1.0,0.78279,0.21721,0.03117,1.0,4,1.0,4
gyro_max_dps,near_miss,124.6423,24,0,746,207,1.0,0.78279,0.21721,0.03117,1.0,4,1.0,4
gyro_max_dps,near_miss,124.9344,24,0,745,208,1.0,0.78174,0.21826,0.03121,1.0,4,1.0,4
gyro_max_dps,near_miss,125.22651,24,0,745,208,1.0,0.78174,0.21826,0.03121,1.0,4,1.0,4
gyro_max_dps,near_miss,125.4745,24,0,743,210,1.0,0.77964,0.22036,0.03129,1.0,4,1.0,4
gyro_max_dps,near_miss,125.7225,24,0,743,210,1.0,0.77964,0.22036,0.03129,1.0,4,1.0,4
gyro_max_dps,near_miss,125.73049,24,0,741,212,1.0,0.77754,0.22246,0.03137,1.0,4,1.0,4
gyro_max_dps,near_miss,125.73848,24,0,741,212,1.0,0.77754,0.22246,0.03137,1.0,4,1.0,4
gyro_max_dps,near_miss,125.75965,24,0,739,214,1.0,0.77545,0.22455,0.03145,1.0,4,1.0,4
gyro_max_dps,near_miss,125.78082,24,0,739,214,1.0,0.77545,0.22455,0.03145,1.0,4,1.0,4
gyro_max_dps,near_miss,125.78462,24,0,738,215,1.0,0.7744,0.2256,0.0315,1.0,4,1.0,4
gyro_max_dps,near_miss,125.78843,24,0,738,215,1.0,0.7744,0.2256,0.0315,1.0,4,1.0,4
gyro_max_dps,near_miss,125.84407,24,0,736,217,1.0,0.7723,0.2277,0.03158,1.0,4,1.0,4
gyro_max_dps,near_miss,125.89971,24,0,736,217,1.0,0.7723,0.2277,0.03158,1.0,4,1.0,4
gyro_max_dps,near_miss,125.97978,24,0,735,218,1.0,0.77125,0.22875,0.03162,1.0,4,1.0,4
gyro_max_dps,near_miss,126.05985,24,0,735,218,1.0,0.77125,0.22875,0.03162,1.0,4,1.0,4
gyro_max_dps,near_miss,126.24582,24,0,734,219,1.0,0.7702,0.2298,0.03166,1.0,4,1.0,4
gyro_max_dps,near_miss,126.43179,24,0,734,219,1.0,0.7702,0.2298,0.03166,1.0,4,1.0,4
gyro_max_dps,near_miss,126.55032,24,0,732,221,1.0,0.7681,0.2319,0.03175,1.0,4,1.0,4
gyro_max_dps,near_miss,126.66886,24,0,732,221,1.0,0.7681,0.2319,0.03175,1.0,4,1.0,4
gyro_max_dps,near_miss,126.73185,24,0,731,222,1.0,0.76705,0.23295,0.03179,1.0,4,1.0,4
gyro_max_dps,near_miss,126.79484,24,0,731,222,1.0,0.76705,0.23295,0.03179,1.0,4,1.0,4
gyro_max_dps,near_miss,126.9547,24,0,729,224,1.0,0.76495,0.23505,0.03187,1.0,4,1.0,4
gyro_max_dps,near_miss,127.11457,24,0,729,224,1.0,0.76495,0.23505,0.03187,1.0,4,1.0,4
gyro_max_dps,near_miss,127.21952,24,0,728,225,1.0,0.7639,0.2361,0.03191,1.0,4,1.0,4
gyro_max_dps,near_miss,127.32446,24,0,728,225,1.0,0.7639,0.2361,0.03191,1.0,4,1.0,4
gyro_max_dps,near_miss,127.4516,24,0,727,226,1.0,0.76285,0.23715,0.03196,1.0,4,1.0,4
gyro_max_dps,near_miss,127.57873,24,0,727,226,1.0,0.76285,0.23715,0.03196,1.0,4,1.0,4
gyro_max_dps,near_miss,127.6317,24,0,725,228,1.0,0.76076,0.23924,0.03204,1.0,4,1.0,4
gyro_max_dps,near_miss,127.68467,24,0,725,228,1.0,0.76076,0.23924,0.03204,1.0,4,1.0,4
gyro_max_dps,near_miss,127.8216,24,0,724,229,1.0,0.75971,0.24029,0.03209,1.0,4,1.0,4
gyro_max_dps,near_miss,127.95854,24,0,724,229,1.0,0.75971,0.24029,0.03209,1.0,4,1.0,4
gyro_max_dps,near_miss,127.96122,24,0,723,230,1.0,0.75866,0.24134,0.03213,1.0,4,1.0,4
gyro_max_dps,near_miss,127.96389,24,0,723,230,1.0,0.75866,0.24134,0.03213,1.0,4,1.0,4
gyro_max_dps,near_miss,128.12953,24,0,721,232,1.0,0.75656,0.24344,0.03221,1.0,4,1.0,4
gyro_max_dps,near_miss,128.29517,24,0,721,232,1.0,0.75656,0.24344,0.03221,1.0,4,1.0,4
gyro_max_dps,near_miss,128.4368,24,0,719,234,1.0,0.75446,0.24554,0.0323,1.0,4,1.0,4
gyro_max_dps,near_miss,128.57843,24,0,719,234,1.0,0.75446,0.24554,0.0323,1.0,4,1.0,4
gyro_max_dps,near_miss,128.67692,24,0,718,235,1.0,0.75341,0.24659,0.03235,1.0,4,1.0,4
gyro_max_dps,near_miss,128.77542,24,0,718,235,1.0,0.75341,0.24659,0.03235,1.0,4,1.0,4
gyro_max_dps,near_miss,128.83728,24,0,716,237,1.0,0.75131,0.24869,0.03243,1.0,4,1.0,4
gyro_max_dps,near_miss,128.89913,24,0,716,237,1.0,0.75131,0.24869,0.03243,1.0,4,1.0,4
gyro_max_dps,near_miss,129.50144,23,1,716,237,0.95833,0.75131,0.24869,0.03112,1.0,4,1.0,4
gyro_max_dps,near_miss,130.10375,23,1,716,237,0.95833,0.75131,0.24869,0.03112,1.0,4,1.0,4
gyro_max_dps,near_miss,130.11913,23,1,714,239,0.95833,0.74921,0.25079,0.03121,1.0,4,1.0,4
gyro_max_dps,near_miss,130.13451,23,1,714,239,0.95833,0.74921,0.25079,0.03121,1.0,4,1.0,4
gyro_max_dps,near_miss,130.25459,23,1,712,241,0.95833,0.74711,0.25289,0.03129,1.0,4,1.0,4
gyro_max_dps,near_miss,130.37467,23,1,712,241,0.95833,0.74711,0.25289,0.03129,1.0,4,1.0,4
gyro_max_dps,near_miss,130.54057,23,1,711,242,0.95833,0.74607,0.25393,0.03134,1.0,4,1.0,4
gyro_max_dps,near_miss,130.70648,23,1,711,242,0.95833,0.74607,0.25393,0.03134,1.0,4,1.0,4
gyro_max_dps,near_miss,130.74124,23,1,710,243,0.95833,0.74502,0.25498,0.03138,1.0,4,1.0,4
gyro_max_dps,near_miss,130.776,23,1,710,243,0.95833,0.74502,0.25498,0.03138,1.0,4,1.0,4
gyro_max_dps,near_miss,131.02186,23,1,709,244,0.95833,0.74397,0.25603,0.03142,1.0,4,1.0,4
gyro_max_dps,near_miss,131.26772,23,1,709,244,0.95833,0.74397,0.25603,0.03142,1.0,4,1.0,4
gyro_max_dps,near_miss,131.26851,23,1,707,246,0.95833,0.74187,0.25813,0.03151,1.0,4,1.0,4
gyro_max_dps,near_miss,131.26931,23,1,707,246,0.95833,0.74187,0.25813,0.03151,1.0,4,1.0,4
gyro_max_dps,near_miss,131.44515,23,1,706,247,0.95833,0.74082,0.25918,0.03155,1.0,4,1.0,4
gyro_max_dps,near_miss,131.62099,23,1,706,247,0.95833,0.74082,0.25918,0.03155,1.0,4,1.0,4
gyro_max_dps,near_miss,131.67597,23,1,705,248,0.95833,0.73977,0.26023,0.03159,1.0,4,1.0,4
gyro_max_dps,near_miss,131.73095,23,1,705,248,0.95833,0.73977,0.26023,0.03159,1.0,4,1.0,4
gyro_max_dps,near_miss,131.98419,23,1,704,249,0.95833,0.73872,0.26128,0.03164,1.0,4,1.0,4
gyro_max_dps,near_miss,132.23743,23,1,704,249,0.95833,0.73872,0.26128,0.03164,1.0,4,1.0,4
gyro_max_dps,near_miss,132.3529,23,1,702,251,0.95833,0.73662,0.26338,0.03172,1.0,4,1.0,4
gyro_max_dps,near_miss,132.46837,23,1,702,251,0.95833,0.73662,0.26338,0.03172,1.0,4,1.0,4
gyro_max_dps,near_miss,132.634,23,1,701,252,0.95833,0.73557,0.26443,0.03177,1.0,4,1.0,4
gyro_max_dps,near_miss,132.79962,23,1,701,252,0.95833,0.73557,0.26443,0.03177,1.0,4,1.0,4
gyro_max_dps,near_miss,132.89935,23,1,700,253,0.95833,0.73452,0.26548,0.03181,1.0,4,1.0,4
gyro_max_dps,near_miss,132.99908,23,1,700,253,0.95833,0.73452,0.26548,0.03181,1.0,4,1.0,4
gyro_max_dps,near_miss,133.13806,23,1,699,254,0.95833,0.73347,0.26653,0.03186,1.0,4,1.0,4
gyro_max_dps,near_miss,133.27704,23,1,699,254,0.95833,0.73347,0.26653,0.03186,1.0,4,1.0,4
gyro_max_dps,near_miss,133.35611,23,1,697,256,0.95833,0.73137,0.26863,0.03194,1.0,4,1.0,4
gyro_max_dps,near_miss,133.43518,23,1,697,256,0.95833,0.73137,0.26863,0.03194,1.0,4,1.0,4
gyro_max_dps,near_miss,133.49166,23,1,695,258,0.95833,0.72928,0.27072,0.03203,1.0,4,1.0,4
gyro_max_dps,near_miss,133.54814,23,1,695,258,0.95833,0.72928,0.27072,0.03203,1.0,4,1.0,4
gyro_max_dps,near_miss,133.80057,23,1,693,260,0.95833,0.72718,0.27282,0.03212,1.0,4,1.0,4
gyro_max_dps,near_miss,134.05301,23,1,693,260,0.95833,0.72718,0.27282,0.03212,1.0,4,1.0,4
gyro_max_dps,near_miss,134.67219,23,1,692,261,0.95833,0.72613,0.27387,0.03217,1.0,4,1.0,4
gyro_max_dps,near_miss,135.29138,23,1,692,261,0.95833,0.72613,0.27387,0.03217,1.0,4,1.0,4
gyro_max_dps,near_miss,135.48298,23,1,691,262,0.95833,0.72508,0.27492,0.03221,1.0,4,1.0,4
gyro_max_dps,near_miss,135.67457,23,1,691,262,0.95833,0.72508,0.27492,0.03221,1.0,4,1.0,4
gyro_max_dps,near_miss,135.96054,23,1,689,264,0.95833,0.72298,0.27702,0.0323,1.0,4,1.0,4
gyro_max_dps,near_miss,136.24652,23,1,689,264,0.95833,0.72298,0.27702,0.0323,1.0,4,1.0,4
gyro_max_dps,near_miss,136.28416,23,1,687,266,0.95833,0.72088,0.27912,0.03239,1.0,4,1.0,4
gyro_max_dps,near_miss,136.32179,23,1,687,266,0.95833,0.72088,0.27912,0.03239,1.0,4,1.0,4
gyro_max_dps,near_miss,136.43823,23,1,686,267,0.95833,0.71983,0.28017,0.03244,1.0,4,1.0,4
gyro_max_dps,near_miss,136.55467,23,1,686,267,0.95833,0.71983,0.28017,0.03244,1.0,4,1.0,4
gyro_max_dps,near_miss,136.59931,23,1,684,269,0.95833,0.71773,0.28227,0.03253,1.0,4,1.0,4
gyro_max_dps,near_miss,136.64395,23,1,684,269,0.95833,0.71773,0.28227,0.03253,1.0,4,1.0,4
gyro_max_dps,near_miss,136.68302,23,1,683,270,0.95833,0.71668,0.28332,0.03258,1.0,4,1.0,4
gyro_max_dps,near_miss,136.72209,23,1,683,270,0.95833,0.71668,0.28332,0.03258,1.0,4,1.0,4
gyro_max_dps,near_miss,137.04781,23,1,682,271,0.95833,0.71563,0.28437,0.03262,1.0,4,1.0,4
gyro_max_dps,near_miss,137.37352,23,1,682,271,0.95833,0.71563,0.28437,0.03262,1.0,4,1.0,4
gyro_max_dps,near_miss,137.39878,23,1,681,272,0.95833,0.71459,0.28541,0.03267,1.0,4,1.0,4
gyro_max_dps,near_miss,137.42403,23,1,681,272,0.95833,0.71459,0.28541,0.03267,1.0,4,1.0,4
gyro_max_dps,near_miss,137.43034,23,1,679,274,0.95833,0.71249,0.28751,0.03276,1.0,4,1.0,4
gyro_max_dps,near_miss,137.43665,23,1,679,274,0.95833,0.71249,0.28751,0.03276,1.0,4,1.0,4
gyro_max_dps,near_miss,137.8406,23,1,678,275,0.95833,0.71144,0.28856,0.03281,1.0,4,1.0,4
gyro_max_dps,near_miss,138.24455,23,1,678,275,0.95833,0.71144,0.28856,0.03281,1.0,4,1.0,4
gyro_max_dps,near_miss,138.29806,23,1,677,276,0.95833,0.71039,0.28961,0.03286,1.0,4,1.0,4
gyro_max_dps,near_miss,138.35156,23,1,677,276,0.95833,0.71039,0.28961,0.03286,1.0,4,1.0,4
gyro_max_dps,near_miss,138.75462,23,1,675,278,0.95833,0.70829,0.29171,0.03295,1.0,4,1.0,4
gyro_max_dps,near_miss,139.15768,23,1,675,278,0.95833,0.70829,0.29171,0.03295,1.0,4,1.0,4
gyro_max_dps,near_miss,139.39013,23,1,674,279,0.95833,0.70724,0.29276,0.033,1.0,4,1.0,4
gyro_max_dps,near_miss,139.62259,23,1,674,279,0.95833,0.70724,0.29276,0.033,1.0,4,1.0,4
gyro_max_dps,near_miss,139.88538,23,1,673,280,0.95833,0.70619,0.29381,0.03305,1.0,4,1.0,4
gyro_max_dps,near_miss,140.14816,23,1,673,280,0.95833,0.70619,0.29381,0.03305,1.0,4,1.0,4
gyro_max_dps,near_miss,140.31368,23,1,672,281,0.95833,0.70514,0.29486,0.03309,1.0,4,1.0,4
gyro_max_dps,near_miss,140.4792,23,1,672,281,0.95833,0.70514,0.29486,0.03309,1.0,4,1.0,4
gyro_max_dps,near_miss,140.61139,23,1,671,282,0.95833,0.70409,0.29591,0.03314,1.0,4,1.0,4
gyro_max_dps,near_miss,140.74358,23,1,671,282,0.95833,0.70409,0.29591,0.03314,1.0,4,1.0,4
gyro_max_dps,near_miss,140.75316,23,1,670,283,0.95833,0.70304,0.29696,0.03319,1.0,4,1.0,4
gyro_max_dps,near_miss,140.76273,23,1,670,283,0.95833,0.70304,0.29696,0.03319,1.0,4,1.0,4
gyro_max_dps,near_miss,140.86088,23,1,669,284,0.95833,0.70199,0.29801,0.03324,1.0,4,1.0,4
gyro_max_dps,near_miss,140.95902,23,1,669,284,0.95833,0.70199,0.29801,0.03324,1.0,4,1.0,4
gyro_max_dps,near_miss,141.00124,23,1,668,285,0.95833,0.70094,0.29906,0.03329,1.0,4,1.0,4
gyro_max_dps,near_miss,141.04345,23,1,668,285,0.95833,0.70094,0.29906,0.03329,1.0,4,1.0,4
gyro_max_dps,near_miss,141.04651,23,1,666,287,0.95833,0.69885,0.30115,0.03338,1.0,4,1.0,4
gyro_max_dps,near_miss,141.04956,23,1,666,287,0.95833,0.69885,0.30115,0.03338,1.0,4,1.0,4
gyro_max_dps,near_miss,141.05455,23,1,664,289,0.95833,0.69675,0.30325,0.03348,1.0,4,1.0,4
gyro_max_dps,near_miss,141.05954,23,1,664,289,0.95833,0.69675,0.30325,0.03348,1.0,4,1.0,4
gyro_max_dps,near_miss,141.08384,23,1,663,290,0.95833,0.6957,0.3043,0.03353,1.0,4,1.0,4
gyro_max_dps,near_miss,141.10813,23,1,663,290,0.95833,0.6957,0.3043,0.03353,1.0,4,1.0,4
gyro_max_dps,near_miss,141.2985,23,1,661,292,0.95833,0.6936,0.3064,0.03363,1.0,4,1.0,4
gyro_max_dps,near_miss,141.48886,23,1,661,292,0.95833,0.6936,0.3064,0.03363,1.0,4,1.0,4
gyro_max_dps,near_miss,141.58098,23,1,660,293,0.95833,0.69255,0.30745,0.03367,1.0,4,1.0,4
